Timestamp,Symbol,Type,Price,Quantity,Commission,PnL,Portfolio Value
2024-08-29 00:00:00+00:00,AAPL,BUY,230.01978999999997,290.1199646053645,66.73333333333336,0.0,0.0
2024-09-19 00:00:00+00:00,AMZN,BUY,190.05987,174.506941243128,33.16676656676655,0.0,0.0
2024-09-24 00:00:00+00:00,MSFT,BUY,429.59916999999996,-3.383939929519961e-14,-1.453737785051634e-14,0.0,0.0
2024-10-09 00:00:00+00:00,GOOGL,BUY,162.02186,1.9922906214407123e-29,3.227946321463801e-30,0.0,0.0
2024-12-03 00:00:00+00:00,MSFT,BUY,431.6311999999999,-1.6605566642741255e-45,-7.167480656686379e-46,0.0,0.0
2024-12-03 00:00:00+00:00,AAPL,BUY,242.89264999999997,6.552279003591632e-61,1.591500410721731e-61,0.0,0.0
2025-03-06 00:00:00+00:00,AAPL,BUY,235.56533,-1.5001531844127137e-76,-3.533840799367317e-77,0.0,0.0
2025-05-06 00:00:00+00:00,MSFT,BUY,433.74330999999995,0.0,0.0,0.0,0.0
